created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text,day_of_week,vScore
2018-01-21 00:47:40,154853,954878124214415360,,False,31921,Twitter for iPhone,"The Trump Administration has terminated more UNNECESSARY Regulation, in just twelve months, than any other Administration has terminated during their full term in office, no matter what the length. The good news is, THERE IS MUCH MORE TO COME!",Sunday,
2018-01-20 22:31:27,130892,954843844402647040,,False,29055,Twitter for iPhone,"Unprecedented success for our Country, in so many ways, since the Election. Record Stock Market, Strong on Military, Crime, Borders, &amp; ISIS, Judicial Strength &amp; Numbers, Lowest Unemployment for Women &amp; ALL, Massive Tax Cuts, end of Individual Mandate - and so much more. Big 2018!",Saturday,
2018-01-20 18:51:24,209710,954788467069870080,,False,53725,Twitter for iPhone,"Beautiful weather all over our great country, a perfect day for all Women to March. Get out there now to celebrate the historic milestones and unprecedented economic success and wealth creation that has taken place over the last 12 months. Lowest female unemployment in 18 years!",Saturday,
2018-01-20 14:27:54,168968,954722155463430144,,False,44943,Twitter for iPhone,Democrats are holding our Military hostage over their desire to have unchecked illegal immigration. Can’t let that happen!,Saturday,
2018-01-20 11:47:42,123740,954681839419101184,,False,31872,Twitter for iPhone,#AMERICA FIRST!,Saturday,
2018-01-20 11:44:01,155084,954680914998648832,,False,40265,Twitter for iPhone,"For those asking, the Republicans only have 51 votes in the Senate, and they need 60. That is why we need to win more Republicans in 2018 Election! We can then be even tougher on  Crime (and Border), and even better to our Military &amp; Veterans!",Saturday,
2018-01-20 11:33:35,124222,954678287820902400,,False,30695,Twitter for iPhone,This is the One Year Anniversary of my Presidency and the Democrats wanted to give me a nice present. #DemocratShutdown,Saturday,
2018-01-20 11:17:10,145344,954674157144477696,,False,42612,Twitter for iPhone,Democrats are far more concerned with Illegal Immigrants than they are with our great Military or Safety at our dangerous Southern Border. They could have easily made a deal but decided to play Shutdown politics instead. #WeNeedMoreRepublicansIn18 in order to power through mess!,Saturday,
2018-01-20 02:28:56,117670,954541219970977792,,False,31457,Twitter for iPhone,"Not looking good for our great Military or Safety &amp; Security on the very dangerous Southern Border. Dems want a Shutdown in order to help diminish the great success of the Tax Cuts, and what they are doing for our booming economy.",Saturday,
2018-01-19 22:17:53,65007,954478044487520256,,False,13138,Twitter for iPhone,Excellent preliminary meeting in Oval with @SenSchumer - working on solutions for Security and our great Military together with @SenateMajLdr McConnell and @SpeakerRyan. Making progress - four week extension would be best!,Friday,
2018-01-19 20:53:17,129151,954456754137501696,,False,28082,Twitter for iPhone,Just signed 702 Bill to reauthorize foreign intelligence collection. This is NOT the same FISA law that was so wrongly abused during the election. I will always do the right thing for our country and put the safety of the American people first!,Friday,
2018-01-19 18:39:50,96877,954423170299199488,,False,25081,Twitter for iPhone,"Today, I was honored and proud to address the 45th Annual @March_for_Life! You are living witnesses of this year’s March for Life theme: #LoveSavesLives. https://t.co/DMST4qhDmp",Friday,
2018-01-19 16:28:29,49735,954390114968498176,,False,15651,Twitter for iPhone,"“Shutting down the government is a very serious thing. People die, accidents happen. I don’t know how I would vote right now on a CR, OK?”
Sen. Dianne Feinstein (D-Calif)
https://t.co/7xP3CBnv5j",Friday,
2018-01-19 16:14:05,44108,954386490842378240,,False,8564,Twitter for iPhone,".@WhiteHouse Briefing with Director Marc Short and Director Mick Mulvaney...
https://t.co/0O0VsYXmHB",Friday,
2018-01-19 12:04:47,110987,954323750949982208,,False,26110,Twitter for iPhone,Government Funding Bill past last night in the House of Representatives. Now Democrats are needed if it is to pass in the Senate - but they want illegal immigration and weak borders. Shutdown coming? We need more Republican victories in 2018!,Friday,
2018-01-18 23:39:53,102080,954136290768846848,,False,20416,Twitter for iPhone,House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!,Thursday,
2018-01-18 21:04:36,103585,954097213608570880,,False,26240,Twitter for iPhone,"AMERICA will once again be a NATION that thinks big, dreams bigger, and always reaches for the stars. YOU are the ones who will shape America’s destiny. YOU are the ones who will restore our prosperity. And YOU are the ones who are MAKING AMERICA GREAT AGAIN! #MAGA https://t.co/f2abNK47II",Thursday,
2018-01-18 20:45:33,76045,954092417250222080,,False,15312,Twitter for iPhone,"Departing Pittsburgh now, where it was my great honor to stand with our incredible workers, and to show the world that AMERICA is back - and we are coming back bigger and better and stronger than ever before! https://t.co/kWPgylqFzj",Thursday,
2018-01-18 13:49:11,90978,953987636057821184,,False,21966,Twitter for iPhone,A government shutdown will be devastating to our military...something the Dems care very little about!,Thursday,
2018-01-18 13:37:24,62752,953984671674662912,,False,12110,Twitter for iPhone,"CHIP should be part of a long term solution, not a 30 Day, or short term, extension!",Thursday,
2018-01-18 13:16:26,124070,953979393180950528,,False,29311,Twitter for iPhone,"We need the Wall for the safety and security of our country. We need the Wall to help stop the massive inflow of drugs from Mexico, now rated the number one most dangerous country in the world. If there is no Wall, there is no Deal!",Thursday,
2018-01-18 12:53:17,85634,953973568035086336,,False,17299,Twitter for iPhone,"Will be going to Pennsylvania today in order to give my total support to RICK SACCONE, running for Congress in a Special Election (March 13). Rick is a great guy. We need more Republicans to continue our already successful agenda!",Thursday,
2018-01-18 11:25:03,112438,953951365532876800,,False,28282,Twitter for iPhone,"....The Wall will be paid for, directly or indirectly, or through longer term reimbursement, by Mexico, which has a ridiculous $71 billion dollar trade surplus with the U.S. The $20 billion dollar Wall is “peanuts” compared to what Mexico makes from the U.S. NAFTA is a bad joke!",Thursday,
2018-01-18 11:15:25,94684,953948941674078208,,False,21731,Twitter for iPhone,"The Wall is the Wall, it has never changed or evolved from the first day I conceived of it. Parts will be, of necessity, see through and it was never intended to be built in areas where there is natural protection such as mountains, wastelands or tough rivers or water.....",Thursday,
2018-01-18 01:11:26,179374,953796944564031488,,False,40177,Twitter for iPhone,"ISIS is in retreat, our economy is booming, investments and jobs are pouring back into the country, and so much more! Together there is nothing we can’t overcome--even a very biased media. We ARE Making America Great Again!",Thursday,
2018-01-18 01:05:46,112497,953795518592843776,,False,22540,Twitter for iPhone,"Despite some very corrupt and dishonest media coverage, there are many great reporters I respect and lots of GOOD NEWS for the American people to be proud of!",Thursday,
2018-01-18 01:00:05,112931,953794085751574528,,False,41677,Twitter for iPhone,"And the FAKE NEWS winners are...
https://t.co/59G6x2f7fD",Thursday,
2018-01-17 23:36:44,68259,953773110553186304,,False,15704,Twitter for iPhone,Main Street is BACK! Strongest Holiday Sales bump since the Great Recession -- beating forecasts by BILLIONS OF DOLLARS. https://t.co/kDcGbMieSt,Wednesday,
2018-01-17 23:32:58,99349,953772162665590784,,False,24791,Twitter for iPhone,"During the campaign, I promised to MAKE AMERICA GREAT AGAIN by bringing businesses and jobs back to our country. I am very proud to see companies like Chrysler moving operations from Mexico to Michigan where there are so many great American workers! https://t.co/hz2q9UTfnF",Wednesday,
2018-01-17 23:28:30,92540,953771038114045952,,False,24533,Twitter for iPhone,I promised that my policies would allow companies like Apple to bring massive amounts of money back to the United States. Great to see Apple follow through as a result of TAX CUTS. Huge win for American workers and the USA! https://t.co/OwXVUyLOb1,Wednesday,
2018-01-17 23:19:02,75223,953768657221451776,,False,15592,Media Studio,"Today, we witnessed an incredible moment in history – the presentation of Congress’ highest civilian honor to our friend, and true AMERICAN HERO, Bob Dole. #CongressionalGoldMedal https://t.co/qNQqDLRmCk",Wednesday,
2018-01-17 13:04:46,54585,953614071336701952,,False,6775,Twitter for iPhone,Eric Trump on @foxandfriends  now!,Wednesday,
2018-01-16 23:20:10,81945,953406553083777024,25073877.0,False,19205,Twitter for iPhone,"....we need to keep America safe, including moving away from a random chain migration and lottery system, to one that is merit-based. https://t.co/7PtoSFK1n2",Tuesday,
2018-01-16 23:19:39,100365,953406423177859072,,False,26005,Twitter for iPhone,New report from DOJ &amp; DHS shows that nearly 3 in 4 individuals convicted of terrorism-related charges are foreign-born. We have submitted to Congress a list of resources and reforms....,Tuesday,
2018-01-16 20:17:39,56142,953360619834691584,,False,10012,Twitter for iPhone,"Today, it was my honor to welcome President Nursultan Nazarbayev of Kazakhstan to the @WhiteHouse! https://t.co/TerYFZViax",Tuesday,
2018-01-16 19:43:32,74030,953352036309000192,,False,19677,Twitter for iPhone,"“President Donald J. Trump Proclaims January 16, 2018, as Religious Freedom Day” https://t.co/bD3R2dJfyp",Tuesday,
2018-01-16 14:30:00,113867,953273134655987712,,False,28302,Twitter for iPhone,"Unemployment for Black Americans is the lowest ever recorded. Trump approval ratings with Black Americans has doubled. Thank you, and it will get even (much) better! @FoxNews",Tuesday,
2018-01-16 14:24:40,73687,953271789790138368,,False,16362,Twitter for iPhone,“90% of Trump 2017 news coverage was negative” -and much of it contrived!@foxandfriends,Tuesday,
2018-01-16 14:19:46,111945,953270558573154304,,False,26530,Twitter for iPhone,"Do you notice the Fake News Mainstream Media never likes covering the great and record setting economic news, but rather talks about anything negative or that can be turned into the negative. The Russian Collusion Hoax is dead, except as it pertains to the Dems. Public gets it!",Tuesday,
